index,Category,Amount,
76754,Set,1998.0,
76755,Set,1998.0,
76756,Set,1998.0,
76757,Western Dress,771.0,
76758,Western Dress,721.0,
76759,Set,850.0,
76760,Western Dress,599.0,
76761,kurta,,
76762,Set,832.0,
76763,kurta,499.0,
76764,kurta,382.0,
76765,Set,1133.0,
76766,Top,493.0,
76767,kurta,355.0,
76768,Set,0.0,
76769,kurta,469.0,
76770,kurta,524.0,
76771,Set,,
76772,kurta,345.0,
76773,kurta,382.0,
76774,kurta,382.0,
76775,kurta,405.0,
76776,kurta,798.0,
76777,kurta,435.0,
76778,Top,690.0,
76779,kurta,477.0,
76780,Top,518.0,
76781,Set,1523.0,
76782,kurta,307.0,
76783,kurta,,
76784,Set,1186.0,
76785,Set,824.0,
76786,kurta,353.0,
76787,Western Dress,443.0,
76788,Set,648.0,
76789,kurta,318.0,
76790,Western Dress,771.0,
76791,kurta,382.0,
76792,Top,545.0,
76793,Set,824.0,
76794,kurta,359.0,
76795,kurta,459.0,
76796,Top,373.0,
76797,Top,625.0,
76798,Western Dress,771.0,
76799,Set,1099.0,
76800,Set,1399.0,
76801,Western Dress,791.0,
76802,Set,999.0,
76803,Set,612.0,
76804,Western Dress,0.0,
76805,Set,824.0,
76806,kurta,382.0,
76807,Western Dress,771.0,
76808,kurta,545.0,
76809,kurta,459.0,
76810,kurta,568.0,
76811,kurta,382.0,
76812,Top,345.0,
76813,kurta,771.0,
76814,Ethnic Dress,899.0,
76815,Set,899.0,
76816,Western Dress,668.0,
76817,Ethnic Dress,373.0,
76818,Set,648.0,
76819,Set,1099.0,
76820,kurta,771.0,
76821,Top,625.0,
76822,Set,1112.0,
76823,kurta,666.0,
76824,kurta,625.0,
76825,Top,599.0,
76826,kurta,399.0,
76827,Set,759.0,
76828,kurta,517.0,
76829,kurta,435.0,
76830,kurta,399.0,
76831,kurta,798.0,
76832,Set,1199.0,
76833,kurta,529.0,
76834,kurta,696.0,
76835,Set,499.0,
76836,kurta,349.0,
76837,Western Dress,791.0,
76838,Western Dress,899.0,
76839,kurta,399.0,
76840,Western Dress,688.0,
76841,Set,641.0,
76842,kurta,529.0,
76843,Set,662.86,
76844,kurta,540.95,
76845,Western Dress,771.0,
76846,kurta,709.0,
76847,kurta,362.0,
76848,kurta,301.0,
76849,kurta,523.0,
76850,kurta,471.0,
76851,Set,543.0,
76852,kurta,324.0,
76853,Set,635.0,
76854,kurta,399.0,
76855,kurta,399.0,
76856,Western Dress,771.0,
76857,Set,1199.0,
76858,Ethnic Dress,899.0,
76859,Set,967.0,
76860,Top,574.0,
76861,Western Dress,825.0,
76862,Set,734.29,
76863,Set,759.0,
76864,kurta,471.0,
76865,kurta,544.0,
76866,kurta,540.95,
76867,kurta,405.0,
76868,Set,591.0,
76869,Set,920.95,
76870,Western Dress,566.0,
76871,Western Dress,771.0,
76872,Western Dress,899.0,
76873,Set,629.0,
76874,Set,612.0,
76875,kurta,449.0,
76876,Set,771.0,
76877,Set,899.0,
76878,Top,0.0,
76879,Top,513.0,
76880,Western Dress,771.0,
76881,kurta,359.0,
76882,kurta,435.0,
76883,kurta,318.0,
76884,Set,788.0,
76885,kurta,796.19,
76886,Set,491.0,
76887,Set,641.0,
76888,Set,696.0,
76889,Western Dress,734.29,
76890,Set,725.0,
76891,Set,819.0,
76892,Set,750.0,
76893,Set,499.0,
76894,kurta,359.0,
76895,Set,,
76896,Set,999.0,
76897,Set,999.0,
76898,kurta,359.0,
76899,Set,759.0,
76900,kurta,497.0,
76901,Set,612.0,
76902,Top,749.0,
76903,kurta,382.0,
76904,kurta,435.0,
76905,Set,857.0,
76906,Western Dress,,
76907,Set,949.0,
76908,kurta,435.0,
76909,kurta,432.0,
76910,kurta,449.0,
76911,Set,759.0,
76912,kurta,435.0,
76913,Top,513.0,
76914,Western Dress,771.0,
76915,kurta,665.0,
76916,kurta,625.0,
76917,kurta,709.0,
76918,Western Dress,771.0,
76919,kurta,382.0,
76920,kurta,307.0,
76921,kurta,655.0,
76922,Set,1338.0,
76923,Set,1068.0,
76924,Western Dress,734.29,
76925,kurta,405.0,
76926,kurta,487.0,
76927,kurta,666.0,
76928,Western Dress,771.0,
76929,Set,824.0,
76930,Set,0.0,
76931,Set,1349.0,
76932,kurta,399.0,
76933,kurta,529.0,
76934,kurta,,
76935,Set,1359.82,
76936,kurta,479.0,
76937,Set,771.0,
76938,Set,611.0,
76939,Set,629.0,
76940,kurta,925.0,
76941,Set,1399.0,
76942,Set,783.0,
76943,Set,854.0,
76944,Set,653.0,
76945,kurta,469.0,
76946,Set,0.0,
76947,Top,545.0,
76948,Top,434.0,
76949,kurta,286.67,
76950,kurta,385.71,
76951,Set,1399.0,
76952,Ethnic Dress,373.0,
76953,Western Dress,885.0,
76954,kurta,301.0,
76955,Western Dress,721.0,
76956,Western Dress,699.0,
76957,Bottom,331.0,
76958,Top,690.0,
76959,Top,574.0,
76960,Set,1199.0,
76961,kurta,380.0,
76962,Set,523.0,
76963,Set,736.0,
76964,kurta,333.0,
76965,kurta,380.0,
76966,kurta,382.0,
76967,Top,518.0,
76968,kurta,587.0,
76969,kurta,449.0,
76970,Set,1338.0,
76971,kurta,1099.0,
76972,Western Dress,771.0,
76973,kurta,435.0,
76974,Top,354.0,
76975,Top,518.0,
76976,kurta,544.0,
76977,Set,949.0,
76978,Western Dress,771.0,
76979,kurta,405.0,
76980,kurta,476.0,
76981,kurta,301.0,
76982,kurta,771.0,
76983,Western Dress,771.0,
76984,Set,605.0,
76985,kurta,625.0,
76986,kurta,359.0,
76987,kurta,382.0,
76988,Top,574.0,
76989,Top,545.0,
76990,Top,690.0,
76991,Top,518.0,
76992,Set,833.0,
76993,Top,518.0,
76994,kurta,,
76995,Set,1349.0,
76996,kurta,696.0,
76997,Western Dress,771.0,
76998,Set,1089.0,
76999,kurta,376.0,
77000,kurta,540.95,
77001,kurta,405.0,
77002,Set,824.0,
77003,kurta,435.0,
77004,kurta,359.0,
77005,kurta,380.0,
77006,Set,696.0,
77007,Set,967.0,
77008,kurta,479.0,
77009,kurta,471.0,
77010,Set,999.0,
77011,Set,999.0,
77012,Western Dress,771.0,
77013,kurta,459.0,
77014,Western Dress,771.0,
77015,kurta,399.0,
77016,kurta,399.0,
77017,kurta,525.0,
77018,kurta,,
77019,Set,1238.0,
77020,Bottom,331.0,
77021,Set,699.0,
77022,kurta,435.0,
77023,Set,545.0,
77024,Top,493.0,
77025,Top,518.0,
77026,Top,519.05,
77027,Set,1499.0,
77028,kurta,382.0,
77029,Set,788.0,
77030,Set,665.0,
77031,Set,0.0,
77032,kurta,0.0,
77033,kurta,764.0,
77034,Set,1149.0,
77035,kurta,435.0,
77036,kurta,463.81,
77037,Set,889.0,
77038,Ethnic Dress,399.0,
77039,kurta,435.0,
77040,Blouse,595.24,
77041,kurta,382.0,
77042,kurta,359.0,
77043,Set,1299.0,
77044,Set,1477.0,
77045,Set,769.0,
77046,Set,951.43,
77047,Set,1282.0,
77048,Set,1282.0,
77049,Set,1349.0,
77050,kurta,469.0,
77051,kurta,487.0,
77052,kurta,469.0,
77053,Set,599.0,
77054,kurta,382.0,
77055,Western Dress,771.0,
77056,kurta,471.0,
77057,kurta,405.0,
77058,Saree,973.0,
77059,Top,0.0,
77060,Set,591.0,
77061,Set,,
77062,kurta,709.0,
77063,kurta,625.0,
77064,kurta,477.0,
77065,Western Dress,734.29,
77066,Western Dress,661.0,
77067,Western Dress,771.0,
77068,Top,529.0,
77069,Ethnic Dress,766.0,
77070,Set,847.0,
77071,Set,591.0,
77072,Top,599.0,
77073,Top,545.0,
77074,Top,529.0,
77075,Top,574.0,
77076,kurta,382.0,
77077,kurta,399.0,
77078,Set,1186.0,
77079,kurta,399.0,
77080,Top,690.0,
77081,kurta,,
77082,Set,1133.0,
77083,Set,1186.0,
77084,kurta,301.0,
77085,Top,399.0,
77086,Set,1648.0,
77087,kurta,351.0,
77088,kurta,382.0,
77089,kurta,449.0,
77090,Set,475.0,
77091,Top,574.0,
77092,kurta,399.0,
77093,Set,1099.0,
77094,kurta,382.0,
77095,Western Dress,859.0,
77096,Western Dress,668.0,
77097,kurta,524.0,
77098,kurta,301.0,
77099,Set,1186.0,
77100,kurta,382.0,
77101,kurta,709.0,
77102,Set,641.0,
77103,kurta,471.0,
77104,Top,665.0,
77105,Set,696.0,
77106,Set,,
77107,Set,539.0,
77108,Set,496.0,
77109,kurta,405.0,
77110,kurta,517.0,
77111,kurta,301.0,
77112,kurta,771.0,
77113,Western Dress,771.0,
77114,kurta,487.0,
77115,kurta,777.0,
77116,Set,685.0,
77117,kurta,386.0,
77118,Top,545.0,
77119,kurta,319.0,
77120,kurta,517.0,
77121,kurta,526.0,
77122,Set,435.0,
77123,Set,1399.0,
77124,Set,1523.0,
77125,kurta,471.0,
77126,Western Dress,771.0,
77127,Set,1186.0,
77128,kurta,399.0,
77129,Set,999.0,
77130,Western Dress,771.0,
77131,Set,1648.0,
77132,Top,690.0,
77133,Set,649.0,
77134,kurta,666.0,
77135,kurta,524.0,
77136,kurta,,
77137,Set,0.0,
77138,Set,1523.0,
77139,Set,1133.0,
77140,Ethnic Dress,,
77141,Set,854.0,
77142,kurta,,
77143,Set,455.0,
77144,kurta,359.0,
77145,kurta,405.0,
77146,kurta,318.0,
77147,kurta,612.0,
77148,kurta,764.0,
77149,kurta,469.0,
77150,kurta,749.0,
77151,Set,725.0,
77152,Set,824.0,
77153,kurta,435.0,
77154,kurta,382.0,
77155,kurta,380.0,
77156,Western Dress,688.0,
77157,Set,1349.0,
77158,Set,1068.0,
77159,Set,1523.0,
77160,Set,635.0,
77161,kurta,318.0,
77162,kurta,435.0,
77163,kurta,454.29,
77164,Set,1099.0,
77165,kurta,399.0,
77166,kurta,487.0,
77167,Set,599.0,
77168,Set,635.0,
77169,kurta,435.0,
77170,Set,899.0,
77171,Set,666.0,
77172,Set,736.0,
77173,Set,560.0,
77174,Set,699.0,
77175,Western Dress,771.0,
77176,kurta,382.0,
77177,Top,513.0,
77178,Set,936.0,
77179,Set,824.0,
77180,kurta,382.0,
77181,kurta,376.0,
77182,kurta,435.0,
77183,Set,999.0,
77184,kurta,523.0,
77185,Set,1133.0,
77186,Set,568.0,
77187,Set,824.0,
77188,Set,771.0,
77189,Top,749.0,
77190,Set,783.0,
77191,Set,999.0,
77192,Set,1349.0,
77193,Set,649.0,
77194,Set,1523.0,
77195,kurta,665.0,
77196,kurta,399.0,
77197,kurta,517.0,
77198,kurta,665.0,
77199,kurta,487.0,
77200,Set,641.0,
77201,kurta,399.0,
77202,kurta,301.0,
77203,Set,545.0,
77204,kurta,382.0,
77205,Set,773.0,
77206,kurta,487.0,
77207,kurta,362.0,
77208,kurta,382.0,
77209,Set,831.0,
77210,Set,969.0,
77211,Set,1073.0,
77212,Set,833.0,
77213,kurta,363.81,
77214,kurta,363.81,
77215,Top,629.0,
77216,kurta,698.0,
77217,kurta,399.0,
77218,Ethnic Dress,899.0,
77219,kurta,301.0,
77220,Top,522.0,
77221,kurta,382.0,
77222,kurta,597.0,
77223,Set,685.0,
77224,Set,,
77225,kurta,471.0,
77226,Western Dress,735.0,
77227,Set,986.67,
77228,kurta,382.0,
77229,kurta,0.0,
77230,kurta,635.0,
77231,Set,762.0,
77232,Set,1043.0,
77233,Set,,
77234,kurta,292.0,
77235,kurta,292.0,
77236,kurta,688.0,
77237,Top,553.0,
77238,kurta,655.0,
77239,kurta,307.0,
77240,Set,484.0,
77241,kurta,323.0,
77242,Set,521.0,
77243,Set,1164.0,
77244,kurta,372.0,
77245,Set,633.33,
77246,Set,774.0,
77247,Set,1137.0,
77248,Top,507.0,
77249,kurta,544.0,
77250,Set,629.0,
77251,Set,831.0,
77252,Set,788.0,
77253,Set,,
77254,kurta,382.0,
77255,Set,759.0,
77256,kurta,477.0,
77257,Top,463.0,
77258,kurta,336.0,
77259,Ethnic Dress,387.0,
77260,kurta,372.0,
77261,kurta,323.0,
77262,Set,612.0,
77263,kurta,471.0,
77264,Set,613.0,
77265,Set,751.0,
77266,kurta,,
77267,kurta,688.0,
77268,kurta,359.0,
77269,kurta,329.0,
77270,Set,,
77271,Set,,
77272,kurta,698.0,
77273,kurta,645.0,
77274,kurta,688.0,
77275,Set,1115.0,
77276,kurta,306.0,
77277,Set,1199.0,
77278,kurta,435.0,
77279,kurta,307.0,
77280,Set,1127.0,
77281,kurta,,
77282,Set,664.0,
77283,Set,735.0,
77284,Western Dress,725.0,
77285,kurta,496.0,
77286,Set,759.0,
77287,Set,788.0,
77288,Set,1115.0,
77289,Set,800.0,
77290,Blouse,418.0,
77291,Set,416.0,
77292,Set,1315.0,
77293,Set,1177.68,
77294,kurta,292.0,
77295,kurta,499.0,
77296,Western Dress,744.0,
77297,Set,666.0,
77298,Set,1190.18,
77299,Set,837.0,
77300,Western Dress,842.0,
77301,Western Dress,842.0,
77302,Top,563.0,
77303,Top,550.0,
77304,Set,573.0,
77305,Set,824.0,
77306,Top,487.0,
77307,kurta,736.0,
77308,Top,349.0,
77309,Top,440.95,
77310,kurta,688.0,
77311,Set,774.0,
77312,Set,759.0,
77313,kurta,699.0,
77314,kurta,606.0,
77315,kurta,410.48,
77316,Western Dress,588.0,
77317,Set,543.0,
77318,kurta,471.0,
77319,Western Dress,735.0,
77320,Set,1442.0,
77321,kurta,,
77322,Western Dress,735.0,
77323,Set,,
77324,kurta,521.0,
77325,Set,387.0,
77326,kurta,292.0,
77327,kurta,308.0,
77328,Set,1164.0,
77329,Set,501.0,
77330,Set,613.0,
77331,Set,846.0,
77332,Western Dress,658.0,
77333,Set,1268.0,
77334,kurta,292.0,
77335,Set,1125.0,
77336,kurta,323.0,
77337,Set,979.0,
77338,Set,1319.0,
77339,kurta,760.0,
77340,Set,1137.0,
77341,kurta,382.0,
77342,kurta,787.0,
77343,kurta,,
77344,Set,958.0,
77345,Set,969.0,
77346,kurta,382.0,
77347,kurta,292.0,
77348,kurta,431.0,
77349,Set,573.0,
77350,Set,1192.0,
77351,kurta,468.0,
77352,Set,626.0,
77353,Western Dress,735.0,
77354,Set,543.0,
77355,kurta,486.0,
77356,kurta,,
77357,kurta,405.0,
77358,Set,529.0,
77359,kurta,441.0,
77360,kurta,479.0,
77361,Set,1083.0,
77362,Western Dress,588.0,
77363,kurta,315.0,
77364,kurta,372.0,
77365,kurta,292.0,
77366,Set,1004.46,
77367,kurta,544.0,
77368,Top,563.0,
77369,Set,845.0,
77370,Set,,
77371,Set,1125.0,
77372,Set,759.0,
77373,Set,824.0,
77374,kurta,310.0,
77375,Western Dress,,
77376,Set,693.0,
77377,kurta,335.0,
77378,Set,1287.5,
77379,kurta,399.0,
77380,kurta,435.0,
77381,kurta,626.0,
77382,Set,,
77383,Set,959.82,
77384,Set,461.0,
77385,Set,607.0,
77386,Western Dress,744.0,
77387,kurta,399.0,
77388,Top,,
77389,Western Dress,776.0,
77390,Western Dress,776.0,
77391,Set,831.0,
77392,Set,529.0,
77393,kurta,883.0,
77394,Top,343.0,
77395,Western Dress,,
77396,Top,522.0,
77397,Bottom,317.0,
77398,kurta,496.0,
77399,Western Dress,832.0,
77400,Set,728.0,
77401,kurta,382.0,
77402,kurta,471.0,
77403,kurta,458.0,
77404,kurta,597.0,
77405,kurta,436.0,
77406,kurta,397.0,
77407,Set,1419.0,
77408,Set,931.0,
77409,kurta,382.0,
77410,kurta,0.0,
77411,Top,349.0,
77412,Set,543.0,
77413,kurta,435.0,
77414,kurta,399.0,
77415,Western Dress,725.0,
77416,kurta,387.0,
77417,kurta,292.0,
77418,kurta,659.05,
77419,Set,1398.0,
77420,Set,1164.0,
77421,kurta,378.1,
77422,Western Dress,735.0,
77423,Top,482.86,
77424,Set,835.0,
77425,Set,882.0,
77426,kurta,,
77427,Set,1319.0,
77428,Set,1442.0,
77429,Set,1075.0,
77430,kurta,0.0,
77431,Set,2442.0,
77432,kurta,1248.0,
77433,kurta,832.0,
77434,Set,837.0,
77435,kurta,,
77436,kurta,467.0,
77437,Western Dress,596.0,
77438,Set,647.0,
77439,Western Dress,588.0,
77440,kurta,397.0,
77441,Western Dress,735.0,
77442,kurta,378.1,
77443,kurta,336.0,
77444,Set,1245.0,
77445,Set,549.0,
77446,Set,685.0,
77447,Set,969.0,
77448,kurta,336.0,
77449,kurta,382.0,
77450,Top,487.0,
77451,Set,788.57,
77452,Set,960.0,
77453,kurta,499.0,
77454,kurta,597.0,
77455,kurta,422.0,
77456,kurta,386.0,
77457,kurta,0.0,
77458,kurta,688.0,
77459,kurta,387.0,
77460,Set,613.0,
77461,kurta,435.0,
77462,kurta,0.0,
77463,Set,1125.0,
77464,Set,1442.0,
77465,kurta,292.0,
77466,Set,788.0,
77467,Set,1192.0,
77468,Top,550.0,
77469,kurta,369.0,
77470,Blouse,625.0,
77471,Set,1319.0,
77472,Western Dress,940.0,
77473,kurta,471.0,
77474,Set,1125.0,
77475,Set,969.0,
77476,kurta,372.0,
77477,kurta,292.0,
77478,Top,625.0,
77479,kurta,471.0,
77480,kurta,471.0,
77481,kurta,,
77482,kurta,511.0,
77483,kurta,461.0,
77484,Western Dress,725.0,
77485,kurta,368.0,
77486,Set,543.0,
77487,Set,1319.0,
77488,Top,588.0,
77489,kurta,0.0,
77490,Set,818.0,
77491,Set,,
77492,kurta,782.0,
77493,Set,612.0,
77494,kurta,0.0,
77495,kurta,405.0,
77496,Set,1075.0,
77497,kurta,577.14,
77498,Set,541.0,
77499,Set,441.0,
77500,Set,521.0,
77501,Top,550.0,
77502,Top,649.0,
77503,Set,1442.0,
77504,Western Dress,735.0,
77505,Set,581.0,
77506,kurta,382.0,
77507,Set,792.0,
77508,kurta,435.0,
77509,Set,1033.0,
77510,Top,573.0,
77511,kurta,315.0,
77512,kurta,827.0,
77513,Top,522.0,
77514,kurta,550.0,
77515,Western Dress,842.0,
77516,Set,909.0,
77517,Set,573.0,
77518,kurta,307.0,
77519,kurta,487.0,
77520,Western Dress,667.0,
77521,Set,1432.0,
77522,Top,540.0,
77523,kurta,698.0,
77524,Set,607.0,
77525,Top,342.86,
77526,kurta,487.0,
77527,Set,979.0,
77528,kurta,606.0,
77529,Western Dress,562.0,
77530,Western Dress,700.0,
77531,Western Dress,735.0,
77532,Set,622.0,
77533,Set,1398.0,
77534,Set,,
77535,Western Dress,430.0,
77536,Top,387.0,
77537,Top,487.0,
77538,kurta,0.0,
77539,Set,1352.0,
77540,Western Dress,,
77541,kurta,544.0,
77542,Set,0.0,
77543,Set,1249.0,
77544,Western Dress,735.0,
77545,kurta,0.0,
77546,Set,1319.0,
77547,kurta,502.0,
77548,kurta,529.0,
77549,Western Dress,842.0,
77550,Top,487.0,
77551,Set,543.0,
77552,Set,543.0,
77553,kurta,292.0,
77554,Set,595.0,
77555,Set,,
77556,Western Dress,842.0,
77557,Top,368.57,
77558,Western Dress,409.52,
77559,Top,463.81,
77560,kurta,292.0,
77561,Set,629.0,
77562,Set,1125.0,
77563,Set,1268.0,
77564,Western Dress,588.0,
77565,kurta,353.0,
77566,Set,838.0,
77567,Western Dress,588.0,
77568,Western Dress,776.0,
77569,kurta,728.0,
77570,Set,461.0,
77571,kurta,435.0,
77572,kurta,607.0,
77573,kurta,760.0,
77574,Set,979.0,
77575,kurta,382.0,
77576,Set,612.38,
77577,kurta,387.0,
77578,kurta,292.0,
77579,Set,,
77580,Top,540.0,
77581,Top,507.0,
77582,Saree,554.0,
77583,Western Dress,735.0,
77584,Set,725.0,
77585,Top,507.0,
77586,kurta,698.0,
77587,kurta,435.0,
77588,kurta,435.0,
77589,Set,1419.0,
77590,Set,845.0,
77591,kurta,308.0,
77592,kurta,435.0,
77593,Western Dress,735.0,
77594,Top,550.0,
77595,Set,1442.0,
77596,Set,643.0,
77597,kurta,292.0,
77598,kurta,406.0,
77599,Set,666.0,
77600,kurta,278.1,
77601,kurta,368.58,
77602,Top,512.0,
77603,kurta,292.0,
77604,kurta,698.0,
77605,Top,349.0,
77606,kurta,382.0,
77607,Western Dress,786.0,
77608,Set,792.38,
77609,kurta,431.0,
77610,Top,522.0,
77611,Set,558.0,
77612,kurta,521.0,
77613,Set,1075.0,
77614,Top,349.0,
77615,kurta,356.0,
77616,Western Dress,735.0,
77617,kurta,458.0,
77618,Top,463.81,
77619,kurta,435.0,
77620,Set,595.0,
77621,Top,540.0,
77622,Set,535.0,
77623,Set,1088.0,
77624,Set,979.0,
77625,kurta,510.0,
77626,Set,543.0,
77627,kurta,458.0,
77628,kurta,458.0,
77629,kurta,399.0,
77630,kurta,468.0,
77631,Saree,527.62,
77632,kurta,502.0,
77633,Ethnic Dress,387.0,
77634,Set,2442.0,
77635,Set,845.0,
77636,Set,855.0,
77637,Set,,
77638,Set,1125.0,
77639,Set,1473.0,
77640,Set,1075.0,
77641,kurta,335.0,
77642,kurta,760.0,
77643,Western Dress,786.0,
77644,kurta,,
77645,Ethnic Dress,362.0,
77646,kurta,468.0,
77647,Western Dress,735.0,
77648,Western Dress,899.0,
77649,kurta,698.0,
77650,Top,550.0,
77651,Western Dress,786.0,
77652,Western Dress,625.0,
77653,Set,613.0,
77654,Top,573.0,
77655,Set,484.0,
77656,Top,487.0,
77657,kurta,435.0,
77658,Set,1018.0,
77659,kurta,645.0,
77660,kurta,458.0,
77661,kurta,458.0,
77662,kurta,782.0,
77663,kurta,0.0,
77664,Set,1018.0,
77665,Western Dress,735.0,
77666,kurta,324.0,
77667,Western Dress,0.0,
77668,Top,,
77669,Western Dress,735.0,
77670,Ethnic Dress,362.0,
77671,kurta,,
77672,Western Dress,635.0,
77673,Set,573.0,
77674,kurta,471.0,
77675,Western Dress,735.0,
77676,Top,512.0,
77677,Set,969.0,
77678,Set,1442.0,
77679,Set,1125.0,
77680,kurta,292.0,
77681,Top,512.0,
77682,Set,595.0,
77683,kurta,399.0,
77684,Western Dress,,
77685,Set,543.0,
77686,Set,1319.0,
77687,kurta,484.0,
77688,kurta,0.0,
77689,Set,592.38,
77690,Set,845.0,
77691,kurta,405.0,
77692,kurta,441.0,
77693,kurta,338.0,
77694,kurta,760.0,
77695,kurta,471.0,
77696,kurta,387.0,
77697,kurta,435.0,
77698,Top,360.0,
77699,Set,845.0,
77700,Set,979.0,
77701,Set,573.0,
77702,Set,919.0,
77703,Set,,
77704,Top,563.0,
77705,Top,343.0,
77706,kurta,382.0,
77707,kurta,550.0,
77708,Set,969.0,
77709,Set,1008.0,
77710,Set,1442.0,
77711,kurta,397.0,
77712,kurta,468.0,
77713,kurta,507.0,
77714,kurta,356.0,
77715,Set,1258.0,
77716,Set,828.0,
77717,Set,529.0,
77718,Set,788.0,
77719,Western Dress,842.0,
77720,Western Dress,0.0,
77721,kurta,386.0,
77722,Western Dress,939.0,
77723,Set,501.0,
77724,Top,540.0,
77725,Set,529.0,
77726,Set,1036.0,
77727,Top,498.0,
77728,Set,1036.0,
77729,Western Dress,754.0,
77730,kurta,0.0,
77731,Set,933.0,
77732,kurta,359.0,
77733,kurta,292.0,
77734,Set,0.0,
77735,Top,498.0,
77736,Set,,
77737,Set,1075.0,
77738,Set,1319.0,
77739,Set,,
77740,Set,774.0,
77741,Set,613.0,
77742,Set,979.0,
77743,kurta,,
77744,kurta,635.0,
77745,Set,1063.0,
77746,Set,581.0,
77747,kurta,387.0,
77748,kurta,359.0,
77749,Set,1319.0,
77750,Set,521.0,
77751,Western Dress,940.0,
77752,kurta,568.0,
77753,Western Dress,735.0,
77754,kurta,688.0,
77755,Western Dress,700.0,
77756,Western Dress,0.0,
77757,Top,629.0,
77758,Set,824.0,
77759,Set,607.0,
77760,Set,1125.0,
77761,Set,882.0,
77762,Western Dress,735.0,
77763,Set,1333.0,
77764,Set,565.0,
77765,kurta,292.0,
77766,kurta,764.0,
77767,kurta,435.0,
77768,kurta,544.0,
77769,kurta,382.0,
77770,kurta,469.0,
77771,Set,0.0,
77772,kurta,0.0,
77773,Set,613.0,
77774,Top,625.0,
77775,Set,1033.0,
77776,Set,1041.0,
77777,kurta,431.0,
77778,Top,332.0,
77779,Top,497.0,
77780,Set,613.0,
77781,kurta,382.0,
77782,Set,636.0,
77783,kurta,405.0,
77784,Set,626.0,
77785,Set,607.0,
77786,kurta,292.0,
77787,kurta,607.0,
77788,Set,,
77789,Set,1442.0,
77790,Set,846.0,
77791,kurta,382.0,
77792,Western Dress,842.0,
77793,Western Dress,744.0,
77794,Set,760.0,
77795,Top,,
77796,Western Dress,700.0,
77797,Set,1125.0,
77798,kurta,435.0,
77799,Top,550.0,
77800,kurta,486.0,
77801,Set,702.0,
77802,Set,647.0,
77803,Set,591.0,
77804,kurta,292.0,
77805,Set,788.0,
77806,kurta,458.0,
77807,Top,307.0,
77808,kurta,754.0,
77809,Set,808.0,
77810,Set,1442.0,
77811,Set,1231.0,
77812,kurta,359.0,
77813,Set,607.0,
77814,Top,550.0,
77815,Set,,
77816,kurta,754.0,
77817,Set,1287.5,
77818,kurta,,
77819,kurta,838.1,
77820,kurta,308.0,
77821,kurta,292.0,
77822,Top,360.0,
77823,Top,,
77824,Top,368.57,
77825,kurta,801.0,
77826,Top,498.0,
77827,Set,0.0,
77828,Set,869.0,
77829,kurta,499.0,
77830,Western Dress,744.0,
77831,Western Dress,564.0,
77832,Set,1115.0,
77833,kurta,435.0,
77834,Blouse,625.0,
77835,Top,,
77836,Set,1442.0,
77837,kurta,435.0,
77838,Set,0.0,
77839,Set,872.0,
77840,kurta,435.0,
77841,Set,1115.0,
77842,Set,613.0,
77843,kurta,435.0,
77844,Set,932.38,
77845,kurta,,
77846,Set,622.0,
77847,Set,969.0,
77848,kurta,749.0,
77849,kurta,416.0,
77850,Set,969.0,
77851,Western Dress,564.0,
77852,Set,788.0,
77853,kurta,292.0,
77854,Ethnic Dress,387.0,
77855,kurta,435.0,
77856,Set,1442.0,
77857,Set,1287.0,
77858,Top,649.0,
77859,Top,649.0,
77860,kurta,382.0,
77861,Top,540.0,
77862,Set,613.0,
77863,kurta,422.0,
77864,kurta,469.0,
77865,kurta,441.0,
77866,kurta,461.0,
77867,Top,602.0,
77868,kurta,698.0,
77869,kurta,606.0,
77870,Set,1093.0,
77871,kurta,382.0,
77872,kurta,462.0,
77873,Set,969.0,
77874,Set,1333.0,
77875,Western Dress,859.0,
77876,Set,979.0,
77877,kurta,435.0,
77878,Bottom,360.0,
77879,Set,0.0,
77880,Set,759.0,
77881,Set,729.0,
77882,Set,729.0,
77883,kurta,607.0,
77884,kurta,688.0,
77885,Set,845.0,
77886,Western Dress,832.0,
77887,Set,774.0,
77888,kurta,399.0,
77889,kurta,496.0,
77890,Western Dress,461.0,
77891,kurta,469.0,
77892,kurta,435.0,
77893,kurta,728.0,
77894,kurta,760.0,
77895,Ethnic Dress,387.0,
77896,Set,1319.0,
77897,Top,328.0,
77898,kurta,511.0,
77899,Set,613.0,
77900,Set,629.0,
77901,kurta,292.0,
77902,Set,664.0,
77903,Western Dress,832.0,
77904,kurta,,
77905,kurta,496.0,
77906,Set,543.0,
77907,Set,539.0,
77908,kurta,431.0,
77909,Set,699.0,
77910,kurta,725.0,
77911,Top,540.0,
77912,Set,702.0,
77913,Set,725.0,
77914,kurta,416.0,
77915,kurta,496.0,
77916,Set,939.0,
77917,kurta,435.0,
77918,Set,969.0,
77919,Set,579.0,
77920,Set,551.43,
77921,kurta,336.0,
77922,Western Dress,588.0,
77923,Top,498.0,
77924,kurta,292.0,
77925,Top,625.0,
77926,kurta,0.0,
77927,kurta,764.0,
77928,Set,613.0,
77929,Set,636.0,
77930,kurta,292.0,
77931,Set,654.0,
77932,Set,1041.0,
77933,kurta,468.0,
77934,Western Dress,842.0,
77935,Top,498.0,
77936,Set,,
77937,kurta,0.0,
77938,Set,664.0,
77939,Set,573.0,
77940,Set,979.0,
77941,Set,882.0,
